Time [s], Pressure [PSI]
20.21567, -20.42
20.2284, -20.42
20.241130000000002, -20.64
20.25386, -20.42
20.26659, -20.42
20.27932, -20.42
20.29205, -20.42
20.304779999999997, -20.42
20.31751, -20.64
20.33025, -20.42
20.34298, -20.42
20.35571, -20.64
20.36844, -20.42
20.381169999999997, -20.42
20.393900000000002, -20.42
20.40663, -20.42
20.41936, -20.42
20.43209, -20.64
20.44482, -20.42
20.457549999999998, -20.42
20.47028, -20.42
20.48301, -20.42
20.49574, -20.42
20.508470000000003, -20.42
20.5212, -20.42
20.53393, -20.42
20.54666, -20.42
20.55939, -20.42
20.572119999999998, -20.42
20.58485, -20.64
20.59758, -20.42
20.610319999999998, -20.42
20.62305, -20.42
20.63578, -20.64
20.648509999999998, -20.42
20.661240000000003, -20.64
20.67397, -20.42
20.686700000000002, -20.64
20.69943, -20.42
20.71216, -20.42
20.72489, -20.64
20.73762, -20.42
20.750349999999997, -20.42
20.763080000000002, -20.42
20.77581, -20.42
20.78854, -20.42
20.80127, -20.42
20.814, -20.64
20.82673, -20.42
20.83946, -20.42
20.85219, -20.42
20.864919999999998, -20.42
20.87766, -20.42
20.89039, -20.42
20.903119999999998, -20.42
20.91585, -20.42
20.92858, -20.64
20.94131, -20.42
20.95404, -20.42
20.96677, -20.42
20.9795, -20.42
20.99223, -20.42
21.00496, -20.42
21.017689999999998, -20.42
21.03042, -20.42
21.04315, -20.64
21.055880000000002, -20.42
21.06861, -20.42
21.08134, -20.42
21.09407, -20.64
21.1068, -20.42
21.119529999999997, -20.64
21.13226, -20.42
21.145, -20.42
21.15773, -20.42
21.17046, -20.42
21.18319, -20.64
21.195919999999997, -20.42
21.208650000000002, -20.42
21.22138, -20.42
21.23411, -20.42
21.24684, -20.64
21.25957, -20.42
21.272299999999998, -20.64
21.28503, -20.42
21.297759999999997, -20.42
21.31049, -20.42
21.323220000000003, -20.42
21.33595, -20.42
21.34868, -20.42
21.36141, -20.64
21.37414, -20.42
21.38687, -20.42
21.3996, -20.42
21.41233, -20.42
21.425069999999998, -20.42
21.4378, -20.42
21.45053, -20.42
21.46326, -20.42
21.475990000000003, -20.64
21.48872, -20.42
21.501450000000002, -20.42
21.51418, -20.42
21.52691, -20.42
21.53964, -20.42
21.55237, -20.42
21.565099999999997, -20.42
21.577830000000002, -20.42
21.59056, -20.64
21.60329, -20.42
21.61602, -20.42
21.62875, -20.42
21.641479999999998, -20.42
21.65421, -20.42
21.66694, -20.64
21.679669999999998, -20.42
21.69241, -20.42
21.70514, -20.42
21.717869999999998, -20.42
21.7306, -20.42
21.74333, -20.42
21.75606, -20.42
21.76879, -20.42
21.78152, -20.64
21.79425, -20.64
21.80698, -20.64
21.81971, -20.64
21.83244, -20.42
21.84517, -20.42
21.8579, -20.42
21.870630000000002, -20.64
21.88336, -20.42
21.89609, -20.42
21.90882, -20.64
21.92155, -20.64
21.934279999999998, -20.42
21.94701, -20.42
21.95975, -20.42
21.97248, -20.42
21.98521, -20.42
21.99794, -20.42
22.010669999999998, -20.42
22.023400000000002, -20.42
22.03613, -20.42
22.04886, -20.42
22.06159, -20.42
22.07432, -20.64
22.087049999999998, -20.64
22.09978, -20.42
22.112509999999997, -20.42
22.12524, -20.64
22.137970000000003, -20.42
22.1507, -20.42
22.16343, -20.64
22.17616, -20.64
22.18889, -20.42
22.20162, -20.64
22.21435, -20.42
22.22708, -20.42
22.239819999999998, -20.42
22.25255, -20.42
22.265279999999997, -20.64
22.27801, -20.42
22.290740000000003, -20.64
22.30347, -20.42
22.316200000000002, -20.42
22.32893, -20.64
22.34166, -20.42
22.35439, -20.42
22.36712, -20.42
22.379849999999998, -20.64
22.392580000000002, -20.42
22.40531, -20.64
22.41804, -20.64
22.43077, -20.64
22.4435, -20.64
22.456229999999998, -20.64
22.46896, -20.64
22.48169, -20.64
22.494419999999998, -20.64
22.50716, -20.64
22.51989, -20.64
22.532619999999998, -20.64
22.54535, -20.64
22.55808, -20.42
22.57081, -20.42
22.58354, -20.42
22.59627, -20.42
22.609, -20.64
22.62173, -20.42
22.63446, -20.64
22.64719, -20.42
22.65992, -20.64
22.67265, -20.64
22.685380000000002, -20.64
22.69811, -20.64
22.71084, -20.64
22.72357, -20.64
22.7363, -20.64
22.749029999999998, -20.64
22.76176, -20.42
22.7745, -20.64
22.78723, -20.64
22.79996, -20.64
22.81269, -20.64
22.825419999999998, -20.64
22.838150000000002, -20.64
22.85088, -20.64
22.86361, -20.42
22.87634, -20.64
22.88907, -20.64
22.901799999999998, -20.42
22.91453, -20.42
22.927259999999997, -20.64
22.93999, -20.64
22.952720000000003, -20.64
22.96545, -20.42
22.978180000000002, -20.64
22.99091, -20.64
23.00364, -20.42
23.01637, -20.64
23.0291, -20.64
23.04183, -20.64
23.05457, -20.42
23.0673, -20.64
23.080029999999997, -20.64
23.09276, -20.42
23.105490000000003, -20.64
23.11822, -20.64
23.130950000000002, -20.64
23.14368, -20.64
23.15641, -20.64
23.16914, -20.64
23.18187, -20.42
23.194599999999998, -20.42
23.207330000000002, -20.42
23.22006, -20.64
23.23279, -20.64
23.24552, -20.64
23.25825, -20.64
23.270979999999998, -20.42
23.28371, -20.64
23.296439999999997, -20.64
23.309169999999998, -20.64
23.32191, -20.64
23.33464, -20.64
23.347369999999998, -20.64
23.3601, -20.64
23.37283, -20.64
23.38556, -20.64
23.39829, -20.64
23.41102, -20.64
23.42375, -20.64
23.43648, -20.42
23.44921, -20.64
23.46194, -20.64
23.47467, -20.64
23.4874, -20.42
23.500130000000002, -20.64
23.51286, -20.64
23.52559, -20.64
23.53832, -20.64
23.55105, -20.64
23.563779999999998, -20.64
23.57651, -20.64
23.58925, -20.64
23.60198, -20.64
23.61471, -20.64
23.62744, -20.42
23.640169999999998, -20.64
23.652900000000002, -20.64
23.66563, -20.64
23.67836, -20.64
23.69109, -20.64
23.70382, -20.64
23.716549999999998, -20.64
23.72928, -20.64
23.742009999999997, -20.64
23.75474, -20.64
23.76747, -20.42
23.7802, -20.64
23.792930000000002, -20.64
23.80566, -20.64
23.81839, -20.64
23.83112, -20.64
23.84385, -20.64
23.85658, -20.64
23.86932, -20.64
23.88205, -20.42
23.894779999999997, -20.64
23.90751, -20.42
23.920240000000003, -20.42
23.93297, -20.64
23.945700000000002, -20.64
23.95843, -20.64
23.97116, -20.64
23.98389, -20.64
23.99662, -20.64
24.009349999999998, -20.64
24.022080000000003, -20.64
24.03481, -20.64
24.04754, -20.64
24.06027, -20.64
24.073, -20.64
24.085729999999998, -20.64
24.09846, -20.42
24.111189999999997, -20.64
24.12392, -20.64
24.13666, -20.64
24.14939, -20.64
24.162119999999998, -20.64
24.17485, -20.64
24.18758, -20.64
24.20031, -20.64
24.21304, -20.64
24.22577, -20.64
24.2385, -20.64
24.25123, -20.64
24.26396, -20.64
24.27669, -20.64
24.28942, -20.64
24.30215, -20.64
24.314880000000002, -20.64
24.32761, -20.64
24.34034, -20.64
24.35307, -20.64
24.3658, -20.64
24.378529999999998, -20.85
24.39126, -20.42
24.404, -20.64
24.41673, -20.64
24.42946, -20.64
24.44219, -20.64
24.454919999999998, -20.64
24.467650000000003, -20.64
24.48038, -20.64
24.49311, -20.85
24.50584, -20.64
24.51857, -20.64
24.531299999999998, -20.64
24.54403, -20.64
24.556759999999997, -20.64
24.569490000000002, -20.64
24.58222, -20.85
24.59495, -20.64
24.607680000000002, -20.64
24.62041, -20.64
24.63314, -20.64
24.64587, -20.64
24.6586, -20.64
24.67133, -20.64
24.68407, -20.64
24.6968, -20.64
24.709529999999997, -20.64
24.72226, -20.64
24.734990000000003, -20.64
24.74772, -20.64
24.760450000000002, -20.64
24.77318, -20.64
24.78591, -20.64
24.79864, -20.64
24.81137, -20.64
24.824099999999998, -20.64
24.836830000000003, -20.64
24.84956, -20.64
24.86229, -20.64
24.87502, -20.64
24.88775, -20.85
24.900479999999998, -20.64
24.91321, -20.64
24.925939999999997, -20.64
24.93867, -20.64
24.95141, -20.64
24.96414, -20.64
24.976869999999998, -20.64
24.9896, -20.64
25.00233, -20.64
25.015060000000002, -20.64
25.02779, -20.85
25.04052, -20.64
25.05325, -20.64
